fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-03-11,1,00:00,88.81,88.81,88.81,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,2,00:15,92.57,92.57,92.57,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,3,00:30,89.76,89.76,89.76,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,4,00:45,92.85,92.85,92.85,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,5,01:00,86.21,86.21,86.21,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,6,01:15,90.97,90.97,90.97,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,7,01:30,87.57,87.57,87.57,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,8,01:45,85.05,85.05,85.05,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,9,02:00,84.39,84.39,84.39,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4108,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,10,02:15,84.08,84.08,84.08,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.6357,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,11,02:30,85.17,85.17,85.17,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5703,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,12,02:45,84.23,84.23,84.23,0.0589,-0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,0.5048,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,13,03:00,81.2,81.2,81.2,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.7298,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,14,03:15,82.45,82.45,82.45,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.9548,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,15,03:30,84.17,84.17,84.17,0.0,0.1613,0.136,0.0,-0.0,0.114,0.0,0.0254,1.1,1,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,16,03:45,81.61,81.61,81.61,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.325,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,17,04:00,81.83,81.83,81.83,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.55,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,18,04:15,78.53,78.53,78.53,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.775,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,19,04:30,81.29,81.29,81.29,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,2.0,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,20,04:45,87.78,87.78,87.78,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,21,05:00,93.34,93.34,93.34,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,22,05:15,94.0,94.0,94.0,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,23,05:30,92.59,92.59,92.59,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,24,05:45,87.74,87.74,87.74,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.9631,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,25,06:00,95.49,95.49,95.49,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8976,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,26,06:15,90.89,90.89,90.89,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8322,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,27,06:30,95.2,95.2,95.2,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7667,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,28,06:45,89.62,89.62,89.62,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7012,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,29,07:00,115.05,115.05,115.05,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.6358,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,30,07:15,116.13,116.13,116.13,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.5703,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,31,07:30,108.2,108.2,108.2,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.5048,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,32,07:45,118.9,118.9,118.9,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.4393,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,33,08:00,129.25,129.25,129.25,0.1316,0.0,0.0,0.0951,0.1549,0.0,0.0365,0.0,1.2931,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,34,08:15,127.55,127.55,127.55,0.0589,0.0,0.0,-0.0,0.25,0.0,0.0589,0.0,1.2276,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,35,08:30,131.9,131.9,131.9,0.25,0.0,0.0,0.25,-0.0,0.0,0.0,0.0,0.9499,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,36,08:45,119.14,119.14,119.14,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8844,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,37,09:00,101.31,101.31,101.31,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8189,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,38,09:15,98.98,98.98,98.98,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7534,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,39,09:30,99.32,99.32,99.32,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.688,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,40,09:45,104.1,104.1,104.1,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6225,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,41,10:00,92.97,92.97,92.97,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.557,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,42,10:15,92.79,92.79,92.79,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4916,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,43,10:30,91.06,91.06,91.06,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4261,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-11,44,10:45,92.06,92.06,92.06,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3606,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
